academic_year,program_years,grade,semester,course_name,source_file,box_x,box_y,box_width,box_height,confidence
2025,6,3,2,생약학2,25_6년제.png,0.430000,0.459906,0.057083,0.017689,0.500
2025,6,3,2,유용천연물소재학,25_6년제.png,0.430000,0.416274,0.057083,0.036557,0.500
2025,6,3,2,약학실험4,25_6년제.png,0.430833,0.392689,0.054583,0.017099,0.500
2025,6,3,2,의약품합성학,25_6년제.png,0.425833,0.333137,0.067500,0.017099,0.500
2025,6,3,2,의약품기기분석학2,25_6년제.png,0.426250,0.287736,0.070417,0.015920,0.500
2025,6,3,2,법화학,25_6년제.png,0.430833,0.261203,0.056667,0.017689,0.500
2025,6,3,2,제제과학2,25_6년제.png,0.427500,0.178066,0.067500,0.017099,0.500
2025,6,3,2,약학실험4,25_6년제.png,0.431250,0.152712,0.061250,0.017689,0.500
2025,6,3,2,약사커뮤니케이션,25_6년제.png,0.424167,0.089623,0.072500,0.018868,1.000
2025,6,4,1,정신신경게 질환 약물치료학,25_6년제.png,0.508750,0.760024,0.067083,0.034788,0.750
2025,6,4,1,감염질환을 위한 항생물질학,25_6년제.png,0.510417,0.642099,0.067500,0.035967,0.750
2025,6,4,1,임상미생물학,25_6년제.png,0.509167,0.617925,0.067500,0.017099,0.500
2025,6,4,1,예방약학1,25_6년제.png,0.509167,0.544222,0.067500,0.017099,0.500
2025,6,4,1,임상영양학,25_6년제.png,0.509583,0.517099,0.067500,0.017689,0.500
2025,6,4,1,의약품설계학,25_6년제.png,0.511250,0.357311,0.067083,0.017099,0.500
2025,6,4,1,의약화학1,25_6년제.png,0.511250,0.331368,0.067500,0.017689,0.500
2025,6,4,1,바이오의약품분석,25_6년제.png,0.509583,0.284788,0.067500,0.017099,1.000
2025,6,4,1,나노약학,25_6년제.png,0.509167,0.261203,0.067500,0.017099,0.500
2025,6,4,1,향장품학,25_6년제.png,0.507917,0.177476,0.067500,0.017099,0.500
2025,6,4,1,제제과학의 실습,25_6년제.png,0.507917,0.149764,0.067500,0.017689,0.500
2025,6,4,2,심혈관계질환 및 약물치료학,25_6년제.png,0.590833,0.776533,0.067083,0.035967,0.750
2025,6,4,2,임상익학해설,25_6년제.png,0.590833,0.749410,0.067500,0.020047,0.500
2025,6,4,2,예방약학2,25_6년제.png,0.591250,0.548939,0.067500,0.017689,0.500
2025,6,4,2,건강기능식품학,25_6년제.png,0.592083,0.524175,0.067083,0.017689,1.000
2025,6,4,2,약학실험5,25_6년제.png,0.591250,0.500000,0.067500,0.017099,0.500
2025,6,4,2,의약화학2,25_6년제.png,0.589167,0.344929,0.067500,0.017099,0.500
2025,6,4,2,법과학,25_6년제.png,0.590000,0.271816,0.067500,0.017689,0.500
2025,6,4,2,생물약제학,25_6년제.png,0.595000,0.192807,0.054583,0.018278,0.500
2025,6,4,2,약물동태학,25_6년제.png,0.594167,0.168632,0.056667,0.017099,0.500
2025,6,4,2,보건의약관계법규,25_6년제.png,0.588333,0.104953,0.071667,0.017099,0.500
2025,6,4,2,약사윤리,25_6년제.png,0.591250,0.081958,0.067083,0.017099,0.500
2025,6,5,1,지역약국예비실무실습,25_6년제.png,0.671667,0.808373,0.067500,0.035967,0.500
2025,6,5,1,항암약물요법1,25_6년제.png,0.671250,0.784788,0.067083,0.017099,0.500
2025,6,5,1,신경정신계 질환 약물치료학,25_6년제.png,0.671667,0.746462,0.067500,0.033019,0.750
2025,6,5,1,신장질환 약물치료학,25_6년제.png,0.672917,0.711085,0.067500,0.028302,1.000
2025,6,5,1,호흡기계 및 소화기계질환 약물치료학,25_6년제.png,0.672917,0.666863,0.067500,0.036557,0.750
2025,6,5,1,일반의약품학,25_6년제.png,0.671667,0.645047,0.067500,0.017099,0.500
2025,6,5,1,의료기관약국예비실무실습,25_6년제.png,0.671667,0.600825,0.067500,0.036557,0.500
2025,6,5,1,약물유전체학,25_6년제.png,0.671250,0.532429,0.066667,0.019458,0.500
2025,6,5,1,의약품제조관리학,25_6년제.png,0.670000,0.193986,0.071250,0.019458,0.500
2025,6,5,1,임상약물동태학,25_6년제.png,0.670417,0.165684,0.070833,0.019458,0.500
2025,6,5,1,의약품경제성평가,25_6년제.png,0.672917,0.079009,0.067500,0.036557,0.500
2025,6,5,2,감염성 질환 약물치료학,25_6년제.png,0.755417,0.788915,0.060000,0.033019,0.500
2025,6,5,2,항암약물요법2,25_6년제.png,0.755417,0.754127,0.060833,0.026533,0.500
2025,6,5,2,내분비계 및 류마티스질환 약물치료학,25_6년제.png,0.753750,0.709316,0.067083,0.035967,0.500
2025,6,5,2,임상의약정보,25_6년제.png,0.755417,0.675708,0.060833,0.025943,0.500
2025,6,5,2,생물의약품학,25_6년제.png,0.752917,0.624410,0.067500,0.017099,0.500
2025,6,5,2,동물용의약품학,25_6년제.png,0.753333,0.547170,0.067500,0.017099,0.500
2025,6,5,2,독성학,25_6년제.png,0.752083,0.521816,0.067083,0.017099,0.500
2025,6,5,2,한약제제학,25_6년제.png,0.752083,0.458137,0.067500,0.017689,0.500
2025,6,5,2,약전 및 품질관리학,25_6년제.png,0.751667,0.168632,0.067083,0.036557,0.500
2025,6,5,2,약업경영학,25_6년제.png,0.754583,0.111439,0.067500,0.017689,0.500
2025,6,5,2,약무행정실무필수실습,25_6년제.png,0.755000,0.066627,0.067500,0.035967,0.500
2025,6,6,1,지역약국필수실무실습1,25_6년제.png,0.833750,0.488208,0.067083,0.035967,0.500
2025,6,6,1,의료기관약국필수실무실습1,25_6년제.png,0.831667,0.436910,0.073333,0.035967,0.500
2025,6,6,1,의료기관약국필수실무실습2,25_6년제.png,0.831667,0.436910,0.073333,0.035967,0.500
2025,6,6,1,의료기관약국필수실무실습3,25_6년제.png,0.831667,0.436910,0.073333,0.035967,0.500
2025,6,6,1,의료기관약국필수실무실습4,25_6년제.png,0.831667,0.436910,0.073333,0.035967,0.500
2025,6,6,1,제약산업필수실무실습,25_6년제.png,0.846667,0.348467,0.052917,0.036557,0.500
2025,6,6,2,지역약국필수실무실습2,25_6년제.png,0.915000,0.489976,0.067083,0.035967,0.500
2025,6,6,2,심화실습 1,25_6년제.png,0.916250,0.377948,0.067500,0.017689,0.500
2025,6,6,2,심화실습 2,25_6년제.png,0.916250,0.377948,0.067500,0.017689,0.500
